g1,g2,p(Interactor)
114932,55234,0.970478762005168
114932,9657,0.99949770309228
114932,479,0.753902602827531
114932,80232,0.781157411197487
114932,1063,0.999842429289881
114932,79598,0.995432216984789
114932,163050,0.999994816039669
114932,163051,0.999999715519964
114932,55240,0.94926915744773
114932,6617,0.999977690528172
114932,1174,0.97820940112541
114932,1147,0.999999946330987
114932,3551,0.999999889166725
114932,6322,0.99569563774456
114932,9859,0.887467778577356
114932,54477,0.999979968882049
114932,5720,0.980398962750931
114932,157922,0.999997135801712
114932,8481,0.999666286917705
114932,3725,0.925868767796782
114932,23258,0.999566469664644
114932,8517,0.999964885734788
114932,5783,0.999999070311264
114932,51248,0.977871571013892
114932,23144,0.999878170416752
114932,80204,0.999144631356325
114932,90075,0.999219229923238
114932,353274,0.999794898380276
114932,10795,0.999383322574574
114932,8924,0.938685388933767
114932,146909,0.943304031482858
114932,11004,0.995621754758293
114932,100289678,0.999090748410007
114932,10615,0.932801638329959
114932,165055,0.999925733905507
114932,10933,0.99999999934474
114932,9643,0.99999999275016
114932,55140,0.7743709229261
114932,123811,0.968288341626621
114932,8458,0.884869732315617
114932,9053,0.988440674826333
114932,9738,0.85273389086446
114932,203522,0.999693279432547
114932,648,0.856285883371136
114932,65244,0.976303236046388
114932,57592,0.943453655873534
114932,24137,0.904166551794208
114932,9851,0.996562425466007
114932,54535,0.984626040820443
114932,56160,0.847721465996856
114932,26152,0.999824393594597
114932,80169,0.793262829929415
64968,64965,0.98773413411745
64968,64949,0.94952046766821
64968,6777,0.99999995974825
64968,55037,0.94751277910452
64968,64745,0.85705880854206
64968,51649,0.98011490099751
64968,23107,0.94088937965239
64968,5720,0.994305688533402
64968,28973,0.99962586886322
64968,1629,0.993076434814127
64968,6832,0.895461950728908
64968,55173,0.985256070469364
64968,65993,0.99669848099119
64968,7818,0.795912598789053
64968,84273,0.99983305118338
64968,9320,0.998983074247215
64968,10240,0.97491623480806
64968,64969,0.95822675109044
64968,51023,0.99977159878467
64968,51081,0.97910095885785
64968,56945,0.896334780429239
64968,64960,0.99602166417474
64968,60488,0.88582731921005
64968,64432,0.99601004846552
64968,51116,0.94345006261826
64968,4704,0.856359071881532
64968,64951,0.96943630738296
64968,134218,0.999952432979989
64968,51373,0.96692899795692
64968,57696,0.90957083420733
64968,27349,0.987266695567374
64968,55798,0.997309141464668
64968,51650,0.777464692410334
64968,54460,0.942493733765591
23612,3312,0.861756599731591
23612,93611,0.999587500156147
5435,171568,0.99999998519515
5435,5436,0.98337845194248
5435,51082,0.99886979530514
5435,5438,0.981826068927569
5435,11128,0.999974615057429
5435,25885,0.999276036816475
5435,64425,0.999999227803596
5435,84172,0.998218371989354
5435,26094,0.99998719263044
5435,79871,0.999865574173029
5435,163227,0.999998322335417
5435,170959,0.999958756751116
5435,80264,0.999937218988593
5435,55718,0.99999697129373
5435,55703,0.999983821625175
5435,5430,0.991206814554942
5435,81488,0.99999491908239
5435,10623,0.999994659277259
5435,5433,0.99992004520041
5435,58490,0.99182635426558
5435,55197,0.944606578625345
5435,5720,0.944975646492592
5435,9442,0.887910332877829
5435,9400,0.999995520251423
5435,5431,0.885897098332125
5435,661,0.9999987415949
5435,54700,0.99999989431154
5435,6830,0.996926285307547
5435,11321,0.90964723756624
5435,221830,0.9996840502971
5435,5439,0.99995352482666
5435,9533,0.99636423579558
5435,55791,0.991760920813851
5435,5434,0.98839312410635
5435,10622,0.99999953305165
5435,10621,0.999999804940461
5435,10849,0.999999494980415
5435,5432,0.927457384859476
5435,27297,0.999987330141095
5435,84265,0.99999925950687
5435,5437,0.994233109946589
6160,51574,0.87399425484731
6160,55226,0.84737247634933
6160,6223,0.96365057008859
6160,6193,0.93966603437297
6160,8531,0.778016757067005
6160,4904,0.97509870043856
6160,64848,0.750977421122581
6160,6189,0.93841587886543
6160,6222,0.991318228384046
6160,6204,0.96478155247242
6160,6187,0.91336741202236
6160,6188,0.995915752364
6160,79080,0.879917018185497
6160,23223,0.878580521305524
6160,27067,0.84752942608009
6160,132430,0.817907872617274
6160,3010,0.99999426650309
6160,221785,0.899092465020057
6160,6217,0.99263227622616
6160,51121,0.90227064663237
6160,6154,0.75681833889457
6160,65095,0.882122805457398
6160,85437,0.8634835777638
6160,56829,0.87575812848431
6160,85364,0.820513979428492
6160,54665,0.76425297345924
6160,9904,0.97896558292963
6160,90957,0.991255290555642
6160,55132,0.78344996503921
6160,79670,0.954980483075012
6160,10667,0.829590370921573
6160,6194,0.88633205813579
6160,9790,0.812148480236954
6160,6206,0.933336215875236
6160,7738,0.852274696860545
6160,6209,0.986975366088541
6160,79050,0.926766361540236
6160,11103,0.98197748144578
6160,6202,0.83478751160494
6160,114034,0.904855452937529
6160,63977,0.765087161565536
6160,57669,0.79329382304613
6160,388524,0.99936935547847
6160,3921,0.87164508467544
6160,6207,0.873922700453
6160,6203,0.83532759544451
6160,7543,0.860776205473285
6160,56980,0.750644358226759
6160,11224,0.92812688441444
6160,6137,0.75421090907112
6160,6430,0.90449506839954
6160,131405,0.990793086578026
6160,11176,0.877524565761544
6160,7564,0.953573637487158
6160,115509,0.95519747581884
11224,6223,0.89603733757729
11224,6193,0.760832691410863
11224,6189,0.89754177977045
11224,6222,0.95355488824623
11224,6204,0.79699059229331
11224,6188,0.94422761295732
11224,6780,0.77666334904141
11224,27067,0.88372240970581
11224,132430,0.995719514709316
11224,26953,0.8641839431819
11224,10153,0.807192179534536
11224,6217,0.89953941145239
11224,65005,0.775511157945471
11224,51121,0.96203052642277
11224,7726,0.992201121529103
11224,56829,0.76374189166809
11224,54665,0.78442719531743
11224,9904,0.97314399596077
11224,6194,0.78030775509136
11224,1193,0.951854980353459
11224,10573,0.9032454608738
11224,6209,0.798265658667566
11224,131405,0.965886459532136
11224,6202,0.78378446178333
11224,64802,0.898105303881578
11224,8227,0.98568898640691
11224,23567,0.94426468827354
11102,10557,0.999368435476376
11102,10940,0.99422283874734
11102,10775,0.99999999889258
11102,25871,0.99999999242785
11102,138716,0.99999997489268
11102,10799,0.999936512961203
11102,51367,0.99999997398775
11102,83608,0.99999999976884
11102,1193,0.985535345599142
11102,10556,0.99999999074501
11102,10248,0.99999999143534
11102,54913,0.99999999774023
84817,1193,0.99359088685658
84817,257364,0.99999270372584
434,323,0.998667695273402
434,3309,0.791324690914828
434,2896,0.951996009376224
434,4285,0.999850394710053
434,6653,0.968090691840149
434,8455,0.89710545443472
434,112574,0.999833663209242
434,5533,0.966299739641048
84707,55871,0.86946807543604
84707,55170,0.935771910041429
84707,84129,0.961610728789177
84707,56950,0.999970468128346
123264,374882,0.999746873793614
123264,54953,0.815446141524375
123264,222171,0.999787309855505
123264,55325,0.841932577950203
123264,55005,0.92329405845077
123264,55151,0.999990305729488
123264,84899,0.988555742078578
344901,8682,0.988043178125759
344901,10233,0.999996137152894
344901,83641,0.999999901788649
57092,10989,0.790400126842403
57092,84303,0.87235667128633
57092,25813,0.94238319087015
57092,9060,0.84647075690357
57092,83641,0.99688273465394
57092,345778,0.993413528843099
57092,80067,0.999995477867064
57092,344901,0.999682575302664
57092,84270,0.999976778191611
51082,171568,0.99999999977112
51082,64425,0.999994483788483
51082,84172,0.999853562043024
51082,11128,0.999985632471301
51082,25885,0.999910394677809
51082,55718,0.99999969238087
51082,10623,0.999997971321853
51082,90864,0.999538031281447
51082,55703,0.999977423523955
51082,27297,0.999999139964947
51082,661,0.99999999158587
51082,54700,0.99999999007475
51082,5437,0.995253381068035
51082,11321,0.95600529456328
51082,221830,0.97989691555473
51082,9533,0.99999935700762
51082,5434,0.96364415656983
51082,10622,0.999999948954516
51082,10621,0.999999941916664
51082,10849,0.999999180037956
51082,51184,0.99978115006419
51082,3636,0.942393359652058
51082,84265,0.99999997824247
222171,7125,0.992447773454585
222171,90737,0.999927799754305
222171,55295,0.983652953487702
6210,79633,0.790814009471922
6229,51121,0.89287416297722
6229,4904,0.76270581382448
6229,8924,0.999693954804684
6229,84461,0.99936010450517
6229,6188,0.94898579919496
6229,6175,0.8419286365226
6229,132430,0.968648440448314
6229,3006,0.99998345058923
6229,3010,0.99988592910649
6229,3024,0.99997583061284
6229,81839,0.861502563666565
6229,54881,0.770178072432738
6229,9730,0.895838665781687
6229,6209,0.845678632932346
6229,727851,0.827998400992655
6229,11103,0.96066999611253
6229,10381,0.90832018796002
6229,56259,0.866297065672212
6229,6203,0.92632793179093
6229,6143,0.81163605818538
6229,6430,0.84797583061452
6229,1102,0.94050824337745
6229,51023,0.76441210236053
89882,7165,0.99994731420739
89882,7164,0.999986067272076
89882,7163,0.999963716841577
89882,2551,0.999917356333119
89882,2553,0.999181303095392
645840,11101,0.825639085239809
645840,3052,0.873459101241805
645840,4924,0.931750095811499
645840,3208,0.992509149369323
25764,55689,0.875380389569332
25764,80155,0.99999999999986
25764,79612,0.999999879703394
25764,8260,0.9999999702802
25764,80218,0.99999999738868
286006,23219,0.999997161204727
286006,3460,0.798150240108517
286006,5514,0.99673015683671
286006,6714,0.850780790121012
84317,5917,0.924867477779418
84317,9810,0.953820055852321
84317,56098,0.904369373242095
84317,64780,0.75669744297847
1329,9167,0.995818888340591
1329,4329,0.99995819710502
1329,91039,0.813191553469592
1329,1629,0.886464139165502
1329,1327,0.96321736065221
1329,549,0.999661107189852
1329,7156,0.982091433171135
1329,23590,0.998697595987301
1329,55844,0.794195313142693
1329,54749,0.9982306880308
1329,57107,0.997777066125479
1329,211,0.981863188666923
1329,81688,0.993467400687186
1329,56942,0.99446435175291
1329,79133,0.8262583314106
1329,91647,0.907228859551722
1329,5428,0.823065724352648
1329,64847,0.92522310822099
1329,4726,0.8575427953131
10410,8519,0.99999551905044
10410,10550,0.990257259539285
10410,4684,0.924277995313218
10410,84826,0.968940056199987
10410,65991,0.999760733016084
10410,6252,0.789064722444915
10410,10269,0.999961099827749
10410,25923,0.965785569113557
10410,57231,0.957884091731104
10410,10567,0.998635581180135
10410,80346,0.944003398330248
10410,10233,0.999920840089701
10410,201158,0.756788988201954
10410,11230,0.980201815306604
10410,6253,0.996046731256261
10410,64225,0.998984194741329
10410,23161,0.999996551676806
10410,23204,0.857930408658912
84298,51574,0.81902155286275
84298,6124,0.86335546466055
84298,4904,0.86833020175867
84298,400506,0.89247297667506
84298,55131,0.88084875801074
84298,117246,0.848009756283005
84298,6187,0.92112232236319
84298,6188,0.79380925352777
84298,55342,0.77104384659348
84298,9188,0.83940256267016
84298,6175,0.88538133602038
84298,6122,0.85311327889177
84298,7738,0.890517292095998
84298,22984,0.8803536656246
84298,6940,0.992881477328548
84298,64763,0.964922498527542
84298,57696,0.956931153140815
84298,1736,0.766045759353705
84298,3010,0.99998730459017
84298,221785,0.855539959016836
84298,26156,0.8061964420541
84298,50809,0.865580462261376
84298,57109,0.8781817945869
84298,64794,0.93813144596717
84298,6217,0.75554885383878
84298,51121,0.94185069493277
84298,9904,0.97739262681327
84298,6189,0.89300804382389
84298,64848,0.758603753695201
84298,9875,0.852123475959042
84298,7468,0.940329625238395
84298,56829,0.92971244238043
84298,65265,0.920903485608169
84298,6838,0.866920240488
84298,10667,0.92761822145772
84298,10664,0.8344924713804
84298,6166,0.987095880488748
84298,9790,0.75832126400569
84298,29777,0.81318952242699
84298,222171,0.999399528418223
84298,6209,0.811517092729109
84298,23029,0.76942587666249
84298,2733,0.999915325951927
84298,6136,0.859346457298808
84298,11103,0.9106820852854
84298,6202,0.80926060876953
84298,55299,0.806470953855721
84298,114034,0.856220873244089
84298,6139,0.9637586013316
84298,57693,0.91499962542638
84298,6138,0.84444163604385
84298,9933,0.92799484491882
84298,9841,0.900572774820452
84298,23378,0.80967534212359
84298,54989,0.882166501072763
84298,6207,0.86514734233259
84298,6193,0.773568717399252
84298,5813,0.806226095580616
84298,63977,0.873670925652753
84298,79101,0.906084740660068
84298,23567,0.99484903032717
84298,6130,0.79259737394588
84298,54475,0.882655193550139
84298,6137,0.77513888889124
84298,6430,0.83414615747408
84298,6431,0.94643128343933
84298,3014,0.98625164596391
84298,9045,0.8232455576576
84298,6156,0.87983452410356
84298,84319,0.818697551313484
84298,26094,0.855318078892598
84298,135295,0.972518466777876
84298,115509,0.8115869169036
27257,57819,0.999899373140854
27257,25804,0.99999998260015
27257,79830,0.999997001471592
27257,219988,0.999999668948897
27257,51690,0.99999030882766
27257,51552,0.942356419924239
27257,5298,0.995522600187643
27257,27177,0.999878662445795
51258,6182,0.973352782145
51258,6128,0.88421356479282
51258,26024,0.81476181196593
51258,65005,0.81174760681432
51258,10422,0.867083417099244
51258,64983,0.967935284912206
51258,84687,0.867634998076418
51258,65003,0.777116611857907
51258,65008,0.935411813390575
51258,54148,0.98802172796909
51258,6154,0.98518962171413
51258,6150,0.97570469309147
51258,64975,0.99516198883319
51258,51253,0.80843720621396
51258,10573,0.904017746185581
51258,5051,0.93453377163043
51258,124995,0.9997658497304
51258,79590,0.814802047096128
51258,84311,0.890118391564745
51258,65080,0.88483386560935
51258,4904,0.96261016168399
51258,54534,0.99993959568492
51258,64978,0.94377116355075
51258,6202,0.98505860255279
51258,26354,0.8124921789972
51258,55052,0.883788420823459
51258,6139,0.86789975967815
51258,51264,0.98053673028416
51258,128308,0.806063131629953
51258,115416,0.99971750677853
51258,57129,0.99991632885024
51258,54948,0.877512575097927
51258,6203,0.8463148956606
51258,51073,0.99993053512824
51258,51069,0.99999574722578
51258,28998,0.99998723786291
51258,63875,0.916349898903528
51258,6143,0.92309424652045
51258,6157,0.97068120902752
51258,90480,0.91673511527605
51258,51318,0.98403432398935
51258,29088,0.802083202500061
51258,51263,0.99999026458278
51258,10884,0.99999806252649
51258,28977,0.99998709937134
51258,29074,0.99997848644865
51258,6428,0.989661620081
51258,23521,0.92531057511198
51258,254552,0.997827359044263
51258,26515,0.996371529774624
63931,23107,0.97570867525352
63931,10422,0.955905978423041
63931,128387,0.999999735338911
63931,28973,0.96594997851603
63931,65993,0.99634603391484
63931,63891,0.884661541982142
63931,64960,0.93675228199561
63931,64432,0.83511302022186
63931,51373,0.93587156432768
1175,1173,0.99999999998644
1175,7314,0.981858686737805
1175,6453,0.999989001174295
1175,162,0.9999999995982
1175,163,0.9999989197124
1175,58513,0.99999995158047
1175,85021,0.99997167125022
1175,115548,0.999998718764694
1175,161,0.999995744019618
1175,79719,0.99999999599155
1175,85439,0.999999976470881
1175,10928,0.99994977969724
1175,90416,1.0
1175,160,0.99996474096386
1175,55589,0.999998724349806
1175,22848,0.999999990623991
1175,55707,0.99999971865748
1175,2060,0.999998831772909
1469,339302,0.996880071457023
1469,1472,0.999999860926669
1469,1514,0.999577596395873
1469,1515,0.999212433511104
1469,1512,0.999821096644527
1528,56895,0.962453506191701
1528,9910,0.987501856378427
1528,51182,0.924135497088008
1528,23052,0.96228646431558
518,506,0.993278808095678
518,513,0.897003326834615
518,84514,0.948361119894089
518,57642,0.998945186833233
518,93974,0.791676456187152
93099,2805,0.99991879119646
9086,1964,0.999999768412271
9086,79786,0.99999974405395
84908,1352,0.999687154999947
84908,51604,0.99785755259884
84908,4928,0.952422128755986
84908,23185,0.999942380829963
84908,23199,0.957346769637193
84908,51295,0.93798306186628
84908,5357,0.802636602468092
84908,221092,0.902415455284177
84908,84220,0.997675788770322
84908,727851,0.999961932209344
84908,54915,0.99711819245409
84908,129401,0.995006306779201
84908,5286,0.999998005445596
84908,4189,0.995310333566139
84908,55728,0.999999058754911
84908,3052,0.99201768294724
84908,10535,0.999603786049407
84908,9425,0.99997910725789
84908,23543,0.99990892005478
84908,146713,0.999997596949487
84908,5937,0.764662375680924
84908,51444,0.962037142485125
84908,80139,0.892404707325068
84908,90806,0.99472190821903
84908,79058,0.999991584254166
84908,4824,0.99999374520307
84908,124222,0.997773670644764
84908,2671,0.99678247175695
84908,401612,0.974366264889126
653316,285596,0.999999991062729
653316,338692,0.999990803215317
653316,88455,0.976912979373654
653316,8536,0.977674351744572
653316,79624,0.975466672437991
653316,4130,0.899896035255001
653316,147409,0.769454417915029
151647,5362,0.999895529555417
151647,5361,0.953575926633778
151647,3709,0.999406580288881
151647,3710,0.99767245837464
151647,3708,0.971128271383534
151647,3643,0.997676442351475
151647,3915,0.82188896879825
151647,341640,0.785790421444676
151647,84918,0.82735712511487
151647,5547,0.836762979637509
151647,375056,0.99179932353084
151647,84892,0.868968817744784
151647,2822,0.993405949438287
151647,23080,0.999955779609659
151647,10444,0.945273294618041
151647,94030,0.999992561636441
151647,1824,0.961313720017143
151647,1292,0.979796953331528
151647,54468,0.99663966532494
151647,6744,0.943616839161262
151647,9331,0.906245681389136
151647,23172,0.970631137291677
151647,10076,0.962772866693948
151647,51768,0.999535222240151
151647,9902,0.999884568052017
151647,5805,0.942444727963386
151647,1462,0.999936403755861
151647,8506,0.999721027769787
151647,91147,0.758632792289408
151647,8829,0.924646104432544
151647,8516,0.824479434637543
151647,26032,0.999920560074948
151647,9394,0.906313335882176
151647,2335,0.842031108309471
151647,7049,0.998533433171854
151647,3953,0.999394214360581
151647,3977,0.999607169317492
151647,26470,0.999999415156975
151647,4074,0.973001156922262
151647,9369,0.999999397839601
151647,3678,0.914669952251222
26223,7314,0.998494174373634
283459,55278,1.0
283459,5188,0.999999975082495
283459,55066,0.864707660696232
283459,26275,0.999952251691589
283459,51128,0.788424301378495
283459,2232,0.761392898936037
283459,4833,0.769303160562786
283459,5428,0.848867476471985
3014,51574,0.831012925583718
3014,4673,0.994287301847133
3014,6124,0.99250645362854
3014,7508,0.999950443803148
3014,4904,0.930914237081604
3014,51087,0.999944115724422
3014,54856,0.999998148226952
3014,9555,0.863340966996239
3014,11198,0.999829278206911
3014,3980,0.998927414371804
3014,6189,0.99965189208759
3014,6222,0.862927449381811
3014,6204,0.844410500846343
3014,6187,0.97669326145053
3014,6188,0.970718703371181
3014,10992,0.766068361382648
3014,142,0.960031634755104
3014,51188,0.99991085740997
3014,79080,0.996291646976054
3014,54882,0.881692479199901
3014,6175,0.9991402216115
3014,79759,0.99869413055785
3014,388272,0.998822000496239
3014,4173,0.98210018542287
3014,4171,0.998560566481488
3014,132430,0.987981038237267
3014,55705,0.999885412946655
3014,3010,0.99996541606892
3014,3006,0.999996067347866
3014,5496,0.998789196935112
3014,2547,0.99684612549391
3014,57109,0.99248561758447
3014,6217,0.931920085550535
3014,3017,0.999999996860164
3014,8348,0.999999995905189
3014,51121,0.986676566027423
3014,6154,0.98858253970174
3014,9904,0.84589560140764
3014,6193,0.810674412058462
3014,253714,0.999977860974884
3014,6749,0.996641268767323
3014,56829,0.99718830717346
3014,317772,0.999935196610892
3014,6596,0.88705753079278
3014,8914,0.992650869364395
3014,57585,0.999981543681587
3014,4869,0.99135324596234
3014,57708,0.999974242866612
3014,55132,0.882205441681782
3014,6132,0.99859943725553
3014,9557,0.99783963464246
3014,10664,0.993806076524456
3014,51081,0.76307648285285
3014,1069,0.998179965072744
3014,9092,0.98941182153048
3014,6209,0.953768732641507
3014,9136,0.99960244334244
3014,11103,0.903879974706134
3014,51659,0.96041476550189
3014,6233,0.999883026615474
3014,8139,0.996651593283009
3014,166968,0.999833783577963
3014,6830,0.90428222579735
3014,4796,0.99999051456109
3014,10038,0.99995179491011
3014,6234,0.870728169720551
3014,9841,0.795581494041046
3014,3608,0.98419147805948
3014,6130,0.99658464727182
3014,6431,0.99967954564254
3014,64785,0.76091916700669
3014,7515,0.757611445162372
3014,9678,0.999994015982795
3014,4174,0.99985049188831
3014,4863,0.999078848716447
3014,8370,0.943920179481261
3014,440686,0.999958438225211
3014,84296,0.760580007358269
3050,4627,0.99923132964623
3050,23408,0.997670298810804
3050,51079,0.9988372942017
10247,7314,0.996354185227846
10247,51,0.997369689096529
10247,10498,0.998417188026967
10247,10724,0.966995233599138
3398,3400,0.999962066097822
3398,6925,0.99999853235676
3398,6929,0.999999774439462
3398,6938,0.999983106880075
3398,667,0.823993407670055
3398,23469,0.790437134888347
3398,7528,0.958178304362009
3398,23122,0.948101621251959
116372,3107,0.886516255097164
116372,7705,0.909260745629257
116372,3309,0.903240162202725
116372,84918,0.820220411616829
116372,25852,0.817926212311647
116372,90864,0.999887976464949
116372,10296,0.789437997534846
116372,7277,0.756646841374921
116372,7846,0.905536113992572
116372,84790,0.828328738363291
116372,10381,0.826246201554624
116372,347688,0.922797308081011
116372,1291,0.86331032099978
116372,4884,0.817505273618263
116372,5796,0.82310916330817
116372,55871,0.925479277666208
116372,221806,0.910347772315854
116372,51560,0.939743023768755
116372,5125,0.98013217526244
116372,285203,0.875133082033486
116372,7474,0.877308258660212
4192,23524,0.987121990214372
4192,3024,0.999482466614045
4192,7343,0.998344349885935
4192,259282,0.955858207045911
4192,4300,0.998840963293572
4192,9360,0.81482325808438
4192,92345,0.998755585458232
4192,6166,0.892780044138183
4192,84078,0.892380186378346
4192,5411,0.907318762093308
4192,9739,0.999932302979071
4192,6233,0.996755476783035
4192,9722,0.980155841128265
4192,57703,0.987441949324798
4192,5780,0.9950942373543
4192,57669,0.832997040903542
4192,84629,0.999891493072376
4192,27125,0.998538486482283
4192,30827,0.999667126385748
4192,54913,0.953466984153917
4192,80205,0.982801508523247
4192,6046,0.943033307239728
4192,1196,0.984888916804764
332,9282,0.980832823215448
332,55143,1.0
332,29108,0.999758552343194
332,10001,0.987089858842837
332,9440,0.965510480264917
332,92922,0.9999999657617
332,3619,0.999989595714093
332,51003,0.96662134867864
332,3050,0.999995735596364
332,54797,0.977015500675658
332,55588,0.887771487406964
332,9412,0.93466439790458
332,84246,0.966348944265529
332,9477,0.811690681229009
332,112950,0.940956979628634
332,6837,0.776736652139774
332,1469,0.916060123079759
332,284297,0.999888248048439
332,389541,0.995267411013944
332,90390,0.955543537029531
9412,81857,0.999974892984222
9412,9968,0.99999999983298
9412,116931,0.999999847463665
9412,56254,0.996117115762529
9412,9810,0.945604086797054
9412,9249,0.999948413097558
9412,5064,0.907409749394817
9412,9969,0.999999875363274
9412,5469,0.99999999998751
9412,23097,0.999996810891108
9412,1024,0.999993277996946
9412,9442,0.999999938237969
9412,51003,0.999995210629987
9412,9441,0.999999873705605
9412,23389,0.999999841874183
9412,3632,0.923350773500882
9412,8879,0.8513279239836
9412,10025,0.999997459980177
9412,9282,0.999999545151985
9412,10970,0.875150245593899
9412,2596,0.973412756818457
9412,5793,0.93757226970507
9412,10615,0.995680738090289
9412,2534,0.985109383808801
9412,7525,0.848051202339756
9412,6714,0.985283218677607
9412,10269,0.931963689799114
9412,9439,0.9999999997825
9412,51586,0.999972670867846
9412,11004,0.962995833235287
9412,5439,0.936468191702009
9412,55090,0.999999945028222
9412,387882,0.963498469033423
9412,10001,0.999999531901289
9412,29079,0.99999999997413
9412,80306,0.99999999994852
9412,9440,0.99999999999662
9412,219541,0.99999999998149
9412,892,0.99999999970001
9412,80328,0.773698775751152
9412,55588,0.9999999999151
9412,6837,0.999999855809129
9412,9862,0.99999999995363
9412,9443,0.99999999999997
9412,84246,0.99999999998647
9412,80820,0.979933677706406
9412,1272,0.825699303145414
9412,3983,0.975829379757694
9412,2781,0.913636192932304
9412,9477,0.99999999998996
9412,54620,0.999744814640797
9412,54797,0.99999999997631
9412,9482,0.966701492188798
9412,5781,0.889413515130082
9412,1456,0.887322521901741
9412,9341,0.896094063669543
9412,8673,0.999944142877084
9412,9019,0.786856503354416
9412,90390,0.999999780739753
9412,112950,0.999999555889452
9412,10490,0.999873634587881
9412,51097,0.772770969422344
9412,1946,0.921121850315474
9412,400569,0.999993695507449
9412,219771,0.97400671129222
28977,4904,0.95175548665287
28977,6182,0.955209439219209
28977,30,0.820123228909684
28977,3416,0.9587555016558
28977,84311,0.997450221676969
28977,65005,0.890551865026208
28977,64983,0.984116742875706
28977,65003,0.995643893715721
28977,64976,0.995723235069435
28977,11222,0.980413903414162
28977,65008,0.959880856213344
28977,54148,0.99935661544373
28977,6150,0.824745675478653
28977,64975,0.99803643557065
28977,29093,0.994905291255381
28977,3192,0.92106361931631
28977,26354,0.81705092374581
28977,51253,0.83233079931936
28977,10573,0.997946294662466
28977,124995,0.99975797809047
28977,79590,0.996468933097122
28977,740,0.99440631985928
28977,65080,0.981087822621015
28977,51335,0.831060019800177
28977,54534,0.99999686046922
28977,64978,0.997892084153805
28977,23410,0.993552021619084
28977,55052,0.998295897640418
28977,51264,0.99826555791368
28977,128308,0.992904262003625
28977,115416,0.99769213538004
28977,57129,0.99993835727254
28977,54948,0.902429112363056
28977,9801,0.896256055183111
28977,10643,0.7811070496666
28977,29088,0.955326463797376
28977,3396,0.989402264526622
28977,51069,0.99994678687429
28977,219927,0.9998229429497
28977,28998,0.99999522384041
28977,84545,0.99933746220127
28977,63875,0.947771905475166
28977,51073,0.99966953959324
28977,6157,0.8985769782162
28977,90480,0.99783812811905
28977,51318,0.9986853948554
28977,51263,0.99999727557022
28977,10884,0.99999881803647
28977,55168,0.926547531158639
28977,55178,0.7942032602084
28977,29074,0.99991687702842
28977,6428,0.8677579278747
28977,283459,0.999586500143821
28977,78988,0.978792657612122
4627,640,0.809697558629356
4627,4637,0.8765074993788
4627,103910,0.98365449919258
339345,9125,0.999969994254089
339345,10950,0.999996542690999
339345,23019,0.999989830667687
339345,4849,0.999992190822731
339345,85456,0.999992737852099
339345,25904,0.999998210826017
339345,80351,0.938991818324836
339345,27179,0.994602876000142
339345,4848,0.999998221623613
339345,246175,0.999999270656361
339345,57472,0.999999983663507
339345,79596,0.826226861213914
339345,9337,0.999987553099202
339345,60313,0.999866277184044
339345,55571,0.999998562143385
339345,9448,0.937142355504769
339345,50488,0.999863725521345
339345,10766,0.99999985262687
339345,29883,0.999976391775064
339345,2274,0.994096715094369
51079,51103,0.999672205316339
51079,1376,0.934101217074981
51079,51295,0.99686862264915
51079,37,0.89578272016078
51079,4696,0.9682713158744
51079,29078,0.98942735776742
51079,28976,0.87142139828868
51079,29108,0.999945029184686
51079,4724,0.989886217361405
51079,4726,0.9831360002977
51079,55967,0.9757894439748
51079,374291,0.89337293113913
51079,55863,0.99385550861929
51079,4538,0.976231953412825
51079,54539,0.82733360072503
51079,4728,0.881907634557049
51079,1469,0.972370606818808
51079,4711,0.99519206801775
51079,1161,0.804090420313955
84901,8672,0.993139380292216
84901,55929,0.980280515494414
84901,6009,0.924829093606277
84901,6944,0.977641906137661
84901,10611,0.998553382946938
84901,57680,0.986633450077589
84901,9260,0.989004985419248
84901,29108,0.998836169675065
84901,127700,0.883555630081523
84901,10847,0.993686053569249
84901,3050,0.99944306172964
84901,64431,0.994108981030071
84901,1998,0.999724471492745
84901,10467,0.994640202676483
51299,100507680,0.992048853375178
51299,9990,0.998941719908691
51299,6560,0.991272033751487
51299,10723,0.999850486192532
51299,56928,0.807896797615322
51299,286410,0.9884420709826
51299,2535,0.957004824412062
51299,91147,0.754278493303648
51299,124446,0.999210461551235
51299,2743,0.969046913442105
51299,6505,0.993895721057434
51299,28972,0.859165691707027
51299,138050,0.859221274881407
5098,56102,0.999999669891982
5098,57731,0.999287626820738
5098,55824,0.812583422684824
5098,5793,0.876444516553327
5098,29763,0.791732406098058
5098,2596,0.97204278268608
5098,2534,0.780580156955104
5098,6714,0.961674267826045
5098,79774,0.999935631566765
5098,1272,0.986490062392671
5098,2781,0.794545015605963
5098,999,0.969054998849299
5098,51299,0.945572197954814
5098,80820,0.992962987995192
5098,83461,0.97476368999653
5203,5202,0.99999399215335
5203,10300,0.99999547670988
5203,54542,0.99919616266452
5203,56181,0.985033087067639
5203,7411,0.99999821324426
5203,23219,0.987163546939979
5203,5204,0.999954672927441
5203,81572,0.957567136784731
5203,54468,0.996747844731115
5203,348180,0.862142894169825
5203,10471,0.999539801066943
5203,8725,0.784781914308994
5203,7314,0.90543276893056
5203,84231,0.962227113913071
5203,80349,0.99583551636952
5203,27079,0.999999622887214
5203,26009,0.96849389536446
5203,474343,0.999879217779404
